id,AZ,non,non,non,EL,non,non,non,non;;;
4037771562,-88.5035995520204,0,0,0;;;4037771400,-80.8816896673599,0,0,0
4037771562,-90.9565208566633,0,0,0;;;4037771400,-79.8142888581216,0,0,0
4037771562,-94.3808184657698,0,0,0;;;4037771400,-78.8045792989907,0,0,0
4037771562,-98.254563281724,0,0,0;;;4037771400,-77.9534821906948,0,0,0
4037771562,-97.2616356930553,0,0,0;;;4037771400,-77.0520175061186,0,0,0
4037771562,-94.983119018619,0,0,0;;;4037771400,-76.2250012835042,0,0,0
4037771562,-93.9099922421318,0,0,0;;;4037771400,-75.4970256819324,0,0,0
4037771562,-93.4164456020545,0,0,0;;;4037771400,-74.9346863745017,0,0,0
4037771562,-93.2254756457498,0,0,0;;;4037771400,-74.3498031488006,0,0,0
4037771562,-93.3175429099958,0,0,0;;;4037771400,-73.9050305262727,0,0,0
4037771562,-95.3700184744116,0,0,0;;;4037771400,-73.5801969094316,0,0,0
4037771562,-97.0279608340806,0,0,0;;;4037771400,-73.3772843695785,0,0,0
4037771562,-93.9846297766922,0,0,0;;;4037771400,-73.2653725917546,0,0,0
4037771562,-90.5643828579482,0,0,0;;;4037771400,-73.2500685535858,0,0,0
4037771562,-87.6165785626393,0,0,0;;;4037771400,-73.289801494929,0,0,0
4037771562,-85.4057265274103,0,0,0;;;4037771400,-73.3905119071726,0,0,0
4037771562,-83.8195816255147,0,0,0;;;4037771400,-73.5919699987446,0,0,0
4037771562,-82.4110132873348,0,0,0;;;4037771400,-73.8514569701948,0,0,0
4037771562,-81.4243871019077,0,0,0;;;4037771400,-74.224094206222,0,0,0
4037771562,-80.598472743319,0,0,0;;;4037771400,-74.6859589558962,0,0,0
4037771562,-80.2729188635686,0,0,0;;;4037771400,-75.1957049087974,0,0,0
4037771562,-80.1222004319685,0,0,0;;;4037771400,-75.8282059969692,0,0,0
4037771562,-80.1260000337955,0,0,0;;;4037771400,-76.5716204953749,0,0,0
4037771562,-80.2754960877216,0,0,0;;;4037771400,-77.4358677893464,0,0,0
4037771562,-80.8412702889903,0,0,0;;;4037771400,-78.2605585615501,0,0,0
4037771562,-81.5682652712503,0,0,0;;;4037771400,-79.1360835835134,0,0,0
4037771562,-82.6719859818041,0,0,0;;;4037771400,-79.9100722521793,0,0,0
4037771562,-84.179690574996,0,0,0;;;4037771400,-80.6968765326616,0,0,0
4037771562,-86.1485003714647,0,0,0;;;4037771400,-81.462421194668,0,0,0
4037771562,-89.1234226291052,0,0,0;;;4037771400,-81.9357287132911,0,0,0
4037771562,-93.3755844867341,0,0,0;;;4037771400,-82.356782744379,0,0,0
4037771562,-95.5327218882408,0,0,0;;;4037771400,-82.2715632250094,0,0,0
4037771562,-92.396321172888,0,0,0;;;4037771400,-82.1397638332942,0,0,0
4037771562,-89.7524396640703,0,0,0;;;4037771400,-81.7740693543494,0,0,0
4037771562,-87.9937519821261,0,0,0;;;4037771400,-81.4493115147112,0,0,0
4037771562,-86.6761087160944,0,0,0;;;4037771400,-81.0426969846475,0,0,0
4037771562,-86.0577458012386,0,0,0;;;4037771400,-80.6915391703994,0,0,0
4037771562,-85.8349232451268,0,0,0;;;4037771400,-80.360446045966,0,0,0
4037771562,-86.1257226757942,0,0,0;;;4037771400,-80.0762378838675,0,0,0
4037771562,-86.6707246219266,0,0,0;;;4037771400,-80.0143238029235,0,0,0
4037771562,-88.3651235255926,0,0,0;;;4037771400,-79.894237643209,0,0,0
4037771562,-90.8644434257888,0,0,0;;;4037771400,-79.880861638043,0,0,0
4037771562,-94.0725253261088,0,0,0;;;4037771400,-79.9198309944606,0,0,0
4037771562,-94.7480706547031,0,0,0;;;4037771400,-80.1976245727308,0,0,0
4037771562,-90.9477094030666,0,0,0;;;4037771400,-80.4171283597017,0,0,0
4037771562,-87.8015853011455,0,0,0;;;4037771400,-80.7705998039689,0,0,0
4037771562,-85.7183812584416,0,0,0;;;4037771400,-81.256427756135,0,0,0
4037771562,-84.2997082897917,0,0,0;;;4037771400,-81.9758448038896,0,0,0
4037771562,-83.3664497602521,0,0,0;;;4037771400,-82.7467426603787,0,0,0
4037771562,-82.8608357689772,0,0,0;;;4037771400,-83.739320526975,0,0,0
4037771562,-82.6363949695869,0,0,0;;;4037771400,-84.9620443788237,0,0,0
4037771562,-82.5858023230752,0,0,0;;;4037771400,-86.4164290345131,0,0,0
4037771562,-82.7350509991589,0,0,0;;;4037771400,-87.9309661028601,0,0,0
4037771562,-83.3444020116278,0,0,0;;;4037771400,-89.9854409321299,0,0,0
4037771562,-84.1273233136268,0,0,0;;;4037771400,-92.570850551177,0,0,0
4037771562,-85.506345447431,0,0,0;;;4037771400,-94.8788327780525,0,0,0
4037771562,-87.2263666043939,0,0,0;;;4037771400,-96.5372389334476,0,0,0
4037771562,-88.9083794751917,0,0,0;;;4037771400,-95.3562381760661,0,0,0
4037771562,-88.3455202305203,0,0,0;;;4037771400,-93.6276810511107,0,0,0
4037771562,-86.4030784149419,0,0,0;;;4037771400,-92.8097806734886,0,0,0
4037771562,-84.5659314215351,0,0,0;;;4037771400,-91.2788017596749,0,0,0
4037771562,-83.0912302326825,0,0,0;;;4037771400,-90.0439714072356,0,0,0
4037771562,-81.7725595495563,0,0,0;;;4037771400,-89.4172135328893,0,0,0
4037771562,-80.8674450753523,0,0,0;;;4037771400,-87.9064426642635,0,0,0
4037771562,-80.0817744309279,0,0,0;;;4037771400,-87.4241827428176,0,0,0
4037771562,-79.6718937325532,0,0,0;;;4037771400,-86.6067337487632,0,0,0
4037771562,-79.454616437654,0,0,0;;;4037771400,-86.1548166764356,0,0,0
4037771562,-79.2540925990852,0,0,0;;;4037771400,-85.7754064323318,0,0,0
4037771562,-79.2506558186508,0,0,0;;;4037771400,-85.6140466503914,0,0,0
4037771562,-79.4557890972532,0,0,0;;;4037771400,-85.6943518444981,0,0,0
4037771562,-79.546562657143,0,0,0;;;4037771400,-85.5368070257864,0,0,0
4037771562,-79.840639593263,0,0,0;;;4037771400,-85.6234558750223,0,0,0
4037771562,-80.0603744021539,0,0,0;;;4037771400,-85.9008540402443,0,0,0
4037771562,-80.3570725739317,0,0,0;;;4037771400,-86.2554800037532,0,0,0
4037771562,-80.3922698335954,0,0,0;;;4037771400,-86.7234849014087,0,0,0
4037771562,-80.1399461448077,0,0,0;;;4037771400,-87.2805873144127,0,0,0
4037771562,-79.747969715503,0,0,0;;;4037771400,-87.4154997467882,0,0,0
4037771562,-79.1742532509699,0,0,0;;;4037771400,-87.3837361522084,0,0,0
4037771562,-78.6510477478381,0,0,0;;;4037771400,-86.4267494155141,0,0,0
4037771562,-78.2428266256084,0,0,0;;;4037771400,-85.286456017552,0,0,0
4037771562,-77.850982997296,0,0,0;;;4037771400,-84.0675296451812,0,0,0
4037771562,-77.4835290056199,0,0,0;;;4037771400,-83.155036475566,0,0,0
4037771562,-77.2785046019402,0,0,0;;;4037771400,-82.2843730931446,0,0,0
4037771562,-77.2076026968876,0,0,0;;;4037771400,-81.5842634562161,0,0,0
4037771562,-77.0488249134653,0,0,0;;;4037771400,-81.026045381871,0,0,0
4037771562,-77.0204265772189,0,0,0;;;4037771400,-80.7048887306051,0,0,0
4037771562,-77.04793605861,0,0,0;;;4037771400,-80.3424880605494,0,0,0
4037771562,-76.9991885908532,0,0,0;;;4037771400,-80.187548864053,0,0,0
4037771562,-77.0248577015054,0,0,0;;;4037771400,-80.1749706421198,0,0,0
4037771562,-77.0506028961005,0,0,0;;;4037771400,-80.2026668134286,0,0,0
4037771562,-77.145360620905,0,0,0;;;4037771400,-80.4533924711077,0,0,0
4037771562,-77.0071467515181,0,0,0;;;4037771400,-80.6662313924703,0,0,0
4037771562,-76.965667622397,0,0,0;;;4037771400,-81.1012302771259,0,0,0
4037771562,-76.8806829526124,0,0,0;;;4037771400,-81.7078392190468,0,0,0
4037771562,-76.7930686220647,0,0,0;;;4037771400,-82.4493767967422,0,0,0
4037771562,-76.5832975814009,0,0,0;;;4037771400,-83.2709451605652,0,0,0
4037771562,-76.4827798718698,0,0,0;;;4037771400,-84.3129777310682,0,0,0
4037771562,-76.4304700830252,0,0,0;;;4037771400,-85.3774919840083,0,0,0
4037771562,-76.3505405468885,0,0,0;;;4037771400,-86.4086967880339,0,0,0
4037771562,-76.3554633579426,0,0,0;;;4037771400,-87.508568934033,0,0,0
4037771562,-76.4994522502083,0,0,0;;;4037771400,-87.9555589761659,0,0,0
4037771562,-76.7337173924211,0,0,0;;;4037771400,-88.3362764359428,0,0,0
4037771562,-76.9771207699429,0,0,0;;;4037771400,-88.1832452422521,0,0,0
4037771562,-77.2239133806733,0,0,0;;;4037771400,-87.7517126307384,0,0,0
4037771562,-77.5379009492892,0,0,0;;;4037771400,-87.4706392246847,0,0,0
4037771562,-77.8217850663736,0,0,0;;;4037771400,-87.1085559547133,0,0,0
4037771562,-78.1565657671786,0,0,0;;;4037771400,-86.9535702210203,0,0,0
4037771562,-78.4325431940444,0,0,0;;;4037771400,-86.7181438468896,0,0,0
4037771562,-78.5469157055371,0,0,0;;;4037771400,-86.6516563082364,0,0,0
4037771562,-78.4691044190829,0,0,0;;;4037771400,-86.5358602759917,0,0,0
4037771562,-78.2550739310459,0,0,0;;;4037771400,-86.2327288246388,0,0,0
4037771562,-77.9756864714145,0,0,0;;;4037771400,-86.0949739389865,0,0,0
4037771562,-77.8451355538406,0,0,0;;;4037771400,-85.780197986522,0,0,0
4037771562,-77.6829852301761,0,0,0;;;4037771400,-85.4302729817387,0,0,0
4037771562,-77.5313207295518,0,0,0;;;4037771400,-85.1472092971532,0,0,0
4037771562,-77.5332002837139,0,0,0;;;4037771400,-84.8601368661236,0,0,0
4037771562,-77.570877031563,0,0,0;;;4037771400,-84.5426734769455,0,0,0
4037771562,-77.6201024111136,0,0,0;;;4037771400,-84.272592259554,0,0,0
4037771562,-77.7588575924647,0,0,0;;;4037771400,-83.7906265217468,0,0,0
4037771562,-78.1032099954588,0,0,0;;;4037771400,-83.4322022280868,0,0,0
4037771562,-78.5606575320976,0,0,0;;;4037771400,-83.1709934114159,0,0,0
4037771562,-79.0346002827915,0,0,0;;;4037771400,-82.7298588186584,0,0,0
4037771562,-79.5917120380913,0,0,0;;;4037771400,-82.3341905430804,0,0,0
4037771562,-80.1120762788438,0,0,0;;;4037771400,-81.9065298352767,0,0,0
4037771562,-80.7455118146386,0,0,0;;;4037771400,-81.607948896408,0,0,0
4037771562,-81.4067522636605,0,0,0;;;4037771400,-81.2863742120669,0,0,0
4037771562,-81.7557323540823,0,0,0;;;4037771400,-80.9873153376282,0,0,0
4037771562,-81.8001654725885,0,0,0;;;4037771400,-80.6383451611485,0,0,0
4037771562,-81.6675422574785,0,0,0;;;4037771400,-80.3476151260789,0,0,0
4037771562,-81.5757466581366,0,0,0;;;4037771400,-80.1198418390852,0,0,0
4037771562,-81.5235117692124,0,0,0;;;4037771400,-79.9651083464378,0,0,0
4037771562,-81.3118474992755,0,0,0;;;4037771400,-79.7890041601445,0,0,0
4037771562,-81.2438643357414,0,0,0;;;4037771400,-79.6105084691195,0,0,0
4037771562,-81.2007473961824,0,0,0;;;4037771400,-79.425224216158,0,0,0
4037771562,-81.223716459102,0,0,0;;;4037771400,-79.2959062109982,0,0,0
4037771562,-81.3496850610947,0,0,0;;;4037771400,-79.1149202102423,0,0,0
4037771562,-81.6857151654514,0,0,0;;;4037771400,-78.923469708679,0,0,0
4037771562,-81.9223732376676,0,0,0;;;4037771400,-78.8035059067949,0,0,0
4037771562,-82.0179268195325,0,0,0;;;4037771400,-78.6671953947683,0,0,0
4037771562,-82.3404359423999,0,0,0;;;4037771400,-78.507019575167,0,0,0
4037771562,-82.5104616360416,0,0,0;;;4037771400,-78.4182661731285,0,0,0
4037771562,-82.7316303474899,0,0,0;;;4037771400,-78.3161921429288,0,0,0
4037771562,-82.9463000312296,0,0,0;;;4037771400,-78.2353878889045,0,0,0
4037771562,-83.2386197910104,0,0,0;;;4037771400,-78.2444409304586,0,0,0
4037771562,-83.6278958226751,0,0,0;;;4037771400,-78.3691209129301,0,0,0
4037771562,-84.2181596129645,0,0,0;;;4037771400,-78.4275119465317,0,0,0
4037771562,-84.6935891702847,0,0,0;;;4037771400,-78.6830590719615,0,0,0
4037771562,-85.1738747985827,0,0,0;;;4037771400,-78.9791486790712,0,0,0
4037771562,-85.62244335489,0,0,0;;;4037771400,-79.330051139873,0,0,0
4037771562,-86.2402132126749,0,0,0;;;4037771400,-79.7829948270986,0,0,0
4037771562,-86.6707246219266,0,0,0;;;4037771400,-80.3207317321203,0,0,0
4037771562,-86.7545554652981,0,0,0;;;4037771400,-80.9680148844948,0,0,0
4037771562,-86.6492215575312,0,0,0;;;4037771400,-81.692857085728,0,0,0
4037771562,-86.3432651661008,0,0,0;;;4037771400,-82.4853805359115,0,0,0
4037771562,-86.0152168787596,0,0,0;;;4037771400,-83.390241326973,0,0,0
4037771562,-85.639156176832,0,0,0;;;4037771400,-84.18639417054,0,0,0
4037771562,-85.1286886405534,0,0,0;;;4037771400,-84.9860687305789,0,0,0
4037771562,-84.7775842944399,0,0,0;;;4037771400,-85.7706175199358,0,0,0
4037771562,-84.7257989339126,0,0,0;;;4037771400,-86.7743893972384,0,0,0
4037771562,-84.6807386346333,0,0,0;;;4037771400,-87.6115183740134,0,0,0
4037771562,-84.6444316912243,0,0,0;;;4037771400,-88.0670968123778,0,0,0
4037771562,-84.6061537461842,0,0,0;;;4037771400,-88.5446045549374,0,0,0
4037771562,-84.8209758653259,0,0,0;;;4037771400,-88.4855054747435,0,0,0
4037771562,-85.1670818709909,0,0,0;;;4037771400,-88.4138151138981,0,0,0
4037771562,-85.3454478574628,0,0,0;;;4037771400,-87.8302501613282,0,0,0
4037771562,-85.6918925254037,0,0,0;;;4037771400,-87.3234172317573,0,0,0
4037771562,-86.0627629217466,0,0,0;;;4037771400,-86.5541794233265,0,0,0
4037771562,-86.4030784149419,0,0,0;;;4037771400,-85.8041954866273,0,0,0
4037771562,-87.016613930676,0,0,0;;;4037771400,-85.3273041695147,0,0,0
4037771562,-87.3186631621681,0,0,0;;;4037771400,-84.697838938971,0,0,0
4037771562,-88.2288205735968,0,0,0;;;4037771400,-84.3494859023839,0,0,0
4037771562,-88.7496656557695,0,0,0;;;4037771400,-83.9038055719829,0,0,0
4037771562,-89.4322383503104,0,0,0;;;4037771400,-83.6845495693427,0,0,0
4037771562,-90.4888711466767,0,0,0;;;4037771400,-83.4340312214897,0,0,0
4037771562,-90.2784188699663,0,0,0;;;4037771400,-83.3376214042908,0,0,0
4037771562,-89.6078300560959,0,0,0;;;4037771400,-83.301516646338,0,0,0
4037771562,-87.9655916524374,0,0,0;;;4037771400,-83.665742828991,0,0,0
4037771562,-86.0202094868224,0,0,0;;;4037771400,-84.0400270880107,0,0,0
4037771562,-84.4839487955103,0,0,0;;;4037771400,-84.4188672762694,0,0,0
4037771562,-82.9322891163851,0,0,0;;;4037771400,-85.0629549527263,0,0,0
4037771562,-81.6569589267581,0,0,0;;;4037771400,-85.6659239790412,0,0,0
4037771562,-80.6953199028959,0,0,0;;;4037771400,-86.715474550729,0,0,0
4037771562,-79.5893298948777,0,0,0;;;4037771400,-87.6085599647075,0,0,0
4037771562,-78.7716048154111,0,0,0;;;4037771400,-88.2117339728725,0,0,0
4037771562,-78.2051724463565,0,0,0;;;4037771400,-88.2594238234845,0,0,0
4037771562,-77.7926849566104,0,0,0;;;4037771400,-87.7186978066024,0,0,0
4037771562,-77.5013030455457,0,0,0;;;4037771400,-86.7959124428199,0,0,0
4037771562,-77.3509103479509,0,0,0;;;4037771400,-85.9325010946753,0,0,0
4037771562,-77.2684704918117,0,0,0;;;4037771400,-84.9250460457967,0,0,0
4037771562,-77.2839826425726,0,0,0;;;4037771400,-84.2263799225376,0,0,0
4037771562,-77.3059294196658,0,0,0;;;4037771400,-83.6939682317686,0,0,0
4037771562,-77.4425071782761,0,0,0;;;4037771400,-83.1232102794525,0,0,0
4037771562,-77.6125110939641,0,0,0;;;4037771400,-82.7789126587753,0,0,0
4037771562,-77.7136385256703,0,0,0;;;4037771400,-82.4935840590355,0,0,0
4037771562,-77.8998653911452,0,0,0;;;4037771400,-82.3810540613218,0,0,0
4037771562,-77.9944978207396,0,0,0;;;4037771400,-82.3068359217595,0,0,0
4037771562,-77.7868766155939,0,0,0;;;4037771400,-82.3535516870971,0,0,0
4037771562,-77.598295232136,0,0,0;;;4037771400,-82.4477438037616,0,0,0
4037771562,-77.3022677703991,0,0,0;;;4037771400,-82.5182412187754,0,0,0
4037771562,-77.0071467515181,0,0,0;;;4037771400,-82.7840030415962,0,0,0
4037771562,-76.7037660191632,0,0,0;;;4037771400,-83.0686703840754,0,0,0
4037771562,-76.5681455677233,0,0,0;;;4037771400,-83.5130445132185,0,0,0
4037771562,-76.4570007645043,0,0,0;;;4037771400,-84.1465916509504,0,0,0
4037771562,-76.4188883436138,0,0,0;;;4037771400,-84.7381300031907,0,0,0
4037771562,-76.5203378273534,0,0,0;;;4037771400,-85.4556298962491,0,0,0
4037771562,-76.610299931648,0,0,0;;;4037771400,-86.2656107990561,0,0,0
4037771562,-76.9130017667102,0,0,0;;;4037771400,-87.080676329949,0,0,0
4037771562,-77.305013862625,0,0,0;;;4037771400,-88.0733355554279,0,0,0
4037771562,-77.9381855546439,0,0,0;;;4037771400,-89.1800659313141,0,0,0
4037771562,-78.6339610964548,0,0,0;;;4037771400,-89.766554146045,0,0,0
4037771562,-79.5016467502565,0,0,0;;;4037771400,-89.7023258743281,0,0,0
4037771562,-80.6494519314778,0,0,0;;;4037771400,-88.8462864580431,0,0,0
4037771562,-82.1097664499134,0,0,0;;;4037771400,-87.508568934033,0,0,0
4037771562,-83.7385577476414,0,0,0;;;4037771400,-86.2428331033855,0,0,0
4037771562,-85.5535450725463,0,0,0;;;4037771400,-84.810699597876,0,0,0
4037771562,-87.8600245807713,0,0,0;;;4037771400,-83.6732606393818,0,0,0
4037771562,-91.3211117156351,0,0,0;;;4037771400,-82.7029127506666,0,0,0
4037771562,-94.9063757193653,0,0,0;;;4037771400,-81.7318645147188,0,0,0
4037771562,-99.2260652729154,0,0,0;;;4037771400,-80.9638846468335,0,0,0
4037771562,-98.7159622061961,0,0,0;;;4037771400,-80.360446045966,0,0,0
4037771562,-97.0813305235747,0,0,0;;;4037771400,-79.8517489299263,0,0,0
4037771562,-95.821139653965,0,0,0;;;4037771400,-79.4830648083898,0,0,0
4037771562,-95.0182277553367,0,0,0;;;4037771400,-79.1920243297073,0,0,0
4037771562,-95.1172939656316,0,0,0;;;4037771400,-78.9430803803503,0,0,0
4037771562,-95.3920266524988,0,0,0;;;4037771400,-78.8540992848109,0,0,0
4037771562,-95.1172939656316,0,0,0;;;4037771400,-78.7756441679472,0,0,0
4037771562,-95.7137630503679,0,0,0;;;4037771400,-78.7585427984643,0,0,0
4037771562,-96.1194643281623,0,0,0;;;4037771400,-78.7638833603874,0,0,0
4037771562,-95.6303171806025,0,0,0;;;4037771400,-78.7596106481876,0,0,0
4037771562,-94.7208314645607,0,0,0;;;4037771400,-78.8368429018817,0,0,0
4037771562,-94.2317286400009,0,0,0;;;4037771400,-78.8228472908597,0,0,0
4037771562,-94.0536155443917,0,0,0;;;4037771400,-78.9060750931642,0,0,0
4037771562,-93.9038013012866,0,0,0;;;4037771400,-79.0087709157177,0,0,0
4037771562,-93.7809002110363,0,0,0;;;4037771400,-79.0738547214562,0,0,0
4037771562,-94.2897637532639,0,0,0;;;4037771400,-79.1561807726947,0,0,0
4037771562,-93.8790815702281,0,0,0;;;4037771400,-79.2111265526518,0,0,0
4037771562,-94.2639224857452,0,0,0;;;4037771400,-79.2494574926176,0,0,0
4037771562,-93.2369308266229,0,0,0;;;4037771400,-79.3004511203245,0,0,0
4037771562,-92.5485249462544,0,0,0;;;4037771400,-79.309548079604,0,0,0
4037771562,-91.0942539619742,0,0,0;;;4037771400,-79.3323322480571,0,0,0
4037771562,-89.4618767314265,0,0,0;;;4037771400,-79.3838162019648,0,0,0
4037771562,-88.5736743394742,0,0,0;;;4037771400,-79.528449383227,0,0,0
4037771562,-87.5657137518149,0,0,0;;;4037771400,-79.673158734043,0,0,0
4037771562,-87.3331735057332,0,0,0;;;4037771400,-79.7805922575133,0,0,0
4037771562,-86.9942384177049,0,0,0;;;4037771400,-79.9675625075442,0,0,0
4037771562,-86.7981416424447,0,0,0;;;4037771400,-80.1160957681655,0,0,0
4037771562,-86.7464073505935,0,0,0;;;4037771400,-80.3488973654728,0,0,0
4037771562,-86.5345458806451,0,0,0;;;4037771400,-80.6131916756347,0,0,0
4037771562,-86.5903611530033,0,0,0;;;4037771400,-80.8422392002459,0,0,0
4037771562,-86.8118072991939,0,0,0;;;4037771400,-81.294949340337,0,0,0
4037771562,-87.2839369204581,0,0,0;;;4037771400,-81.8013097309729,0,0,0
4037771562,-87.900237104624,0,0,0;;;4037771400,-82.1919267485862,0,0,0